angle,mean_distance,variance_distance,count_distance,max_distance,min_distance,precision
4.101523710414767,1.1176221420728987,0.10489684625947185,1924,3.178999900817871,0.3759999871253967,1.4014999568462372
4.118977002799511,1.0376400242766188,0.12181133035328838,1614,1.468000054359436,0.3659999966621399,0.5510000288486481
4.136430295184255,0.9169077041320676,0.13611817541896784,1376,1.6469999551773071,0.3589999973773956,0.6439999788999557
4.153883587568998,0.7829381545365821,0.12020315278220127,1051,1.5499999523162842,0.356000006198883,0.5969999730587006
4.171336879953742,0.8231792464571179,0.1970494642314441,1060,2.0859999656677246,0.1299999952316284,0.9779999852180481
4.188790172338486,0.7304246156490766,0.11418487100665749,975,1.462000012397766,0.1400000005960464,0.6610000059008597
4.206243464723229,0.6608238091781026,0.10033163760563654,840,1.4320000410079956,0.3499999940395355,0.54100002348423
4.223696757107973,0.6380012506991625,0.10071803187680044,800,2.424999952316284,0.1800000071525573,1.1224999725818634
4.241150049492717,0.6576449184712383,0.13870938818538706,797,2.687000036239624,0.2090000063180923,1.2390000149607658
4.2586033418774605,1.8999520099727993,1.5720463400003593,1667,4.189000129699707,0.3409999907016754,1.9240000694990158
4.276056634262204,1.8846199053475896,1.5522420171639582,1668,4.132999897003174,0.3389999866485595,1.8969999551773071
4.293509926646948,1.9160524710349152,1.5696419022231842,1639,4.14900016784668,0.3370000123977661,1.9060000777244568
4.310963219031692,1.791842172787384,1.4325820316359585,1546,4.179999828338623,0.3370000123977661,1.9214999079704285
4.328416511416435,1.8778012304296685,1.203449579154856,1786,4.090000152587891,0.3379999995231628,1.876000076532364
4.345869803801179,1.871079845099591,1.190374108424922,1816,4.192999839782715,0.335999995470047,1.928499922156334
4.363323096185923,1.9128731994884218,1.2684800805133865,1877,4.158999919891357,0.3379999995231628,1.9104999601840973
4.380776388570666,1.7314962959249414,1.5377658592385737,1485,3.9590001106262207,0.3389999866485595,1.8100000619888306
4.39822968095541,1.1119528619929997,0.8032852295162007,1485,3.5,0.3389999866485595,1.5805000066757202
4.415682973340154,1.321884491481883,1.117245018801655,1870,3.499000072479248,0.335999995470047,1.5815000385046005
4.433136265724897,0.8387639660090133,0.1588137896469229,1987,3.3489999771118164,0.335999995470047,1.5064999908208847
4.450589558109641,0.7988480437124744,0.07378106217826517,1994,3.23799991607666,0.3370000123977661,1.450499951839447
4.468042850494385,0.786386158515362,0.05521848788287239,1994,3.322999954223633,0.3370000123977661,1.4929999709129333
4.4854961428791285,0.7747121367046802,0.03936109122420962,1994,1.062000036239624,0.3370000123977661,0.36250001192092896
4.502949435263872,0.7696063187171368,0.03600597884777186,1994,1.0509999990463257,0.3379999995231628,0.3564999997615814
4.520402727648616,0.7648966900832436,0.03331490147678851,1994,1.0299999713897705,0.3379999995231628,0.34599998593330383
4.53785602003336,0.7615677031913516,0.03067559819280477,1994,1.024999976158142,0.3389999866485595,0.34299999475479126
4.555309312418103,0.7608495488718018,0.027644556188364693,1994,1.0260000228881836,0.3400000035762787,0.34300000965595245
4.572762604802847,0.7767991904484002,0.02263874673926295,1977,1.0529999732971191,0.3429999947547912,0.35499998927116394
4.590215897187591,0.8084145737652803,0.015245659769823991,1990,1.027999997138977,0.3459999859333038,0.3410000056028366
4.607669189572334,0.8101831408702603,0.014015560147859518,1993,0.9829999804496764,0.3479999899864197,0.31749999523162836
4.625122481957078,0.8121434299643324,0.013345669368593474,1994,0.9729999899864196,0.3510000109672546,0.3109999895095825
4.642575774341822,0.836218765466224,0.008045606777978217,1993,1.0360000133514404,0.356000006198883,0.3400000035762787
